geoid,latitude,longitude,system_name,system_type,sample_date,pfhxs_result,pfna_result,hfpoda_result,pfbs_result,hazard_index
39095,41.71704953187812,-83.51507164778828,MONROE SOUTH COUNTY,MUN,2020/12/14 00:00:00+00,0,0,0,0,0
26091,41.730541327368435,-84.21862142604988,Morenci,MUN,2018/08/24 00:00:00+00,0,0,0,0,0
26059,41.73360456396784,-84.4196846141598,Waldron,MUN,2018/10/02 00:00:00+00,0,0,0,0,0
26115,41.73988966383335,-83.56447002775447,Monroe South County,MUN,2018/10/24 00:00:00+00,0,0,0,0,0
26115,41.74203744125939,-83.66499492255367,Bedford Meadows,MUN,2018/07/26 00:00:00+00,0,0,0,0,0
18141,41.745256201613664,-86.22955000914398,ONTARIO PLACE,MUN,2022/08/01 00:00:00+00,0,0,0,4,0.002
18039,41.745309950784936,-85.92792268563234,Linden Mobile Home Park,MUN,2018/08/08 00:00:00+00,0,0,0,0,0
26059,41.75985626654461,-84.77114332520732,Camden,MUN,2018/08/29 00:00:00+00,0,0,0,0,0
26021,41.764807299122666,-86.78268543231103,Michiana,MUN,2018/10/23 00:00:00+00,0,0,0,0,0
26115,41.76481334071036,-83.71446574458892,Whiteford Elem School,SCH,2018/07/26 00:00:00+00,0,0,0,0,0
26149,41.76648233414822,-85.67641921881336,FRESH SOLUTION FARMS,MUN,2021/07/26 14:29:59+00,0,0,0,0,0
26149,41.766775001593736,-85.7770042461179,Banks Hardwoods,INDUS,2019/07/02 00:00:00+00,0,0,0,0,0
26027,41.76711960416207,-86.07874685194673,C & M MOBILE HOME COURT,MUN,2023/03/09 00:00:00+00,0,0,0,3,0.0015
26091,41.770599984420805,-84.01619233736533,Silbond Corporation,INDUS,2019/07/22 00:00:00+00,0,0,0,0,0
26059,41.7810175685051,-84.72039854259171,Camden-Frontier School,SCH,2018/10/02 00:00:00+00,0,0,0,0,0
26021,41.78684824096343,-86.73264295291911,New Buffalo,MUN,2019/04/24 00:00:00+00,0,0,0,0,0
26149,41.78710156219706,-85.42473604984025,Sturgis,MUN,2018/10/05 00:00:00+00,0,0,0,0,0
26021,41.78740243031818,-86.63205778759574,Three Oaks,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26149,41.788041492255125,-85.62597911282722,White Pigeon,MUN,2018/09/26 00:00:00+00,0,0,0,0,0
26149,41.788378171000986,-85.72659914776631,Interstate Manufacturing Corp.,INDUS,2019/07/02 00:00:00+00,0,0,0,0,0
26027,41.78862593644867,-85.8272176157615,Mills Trailer Court,MUN,2018/07/26 00:00:00+00,0,0,0,0,0
26021,41.78872704921256,-86.22966730200692,Niles Township,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26027,41.78878474613586,-85.92783409283184,Ameri-Kart,INDUS,2019/07/02 00:00:00+00,0,0,0,0,0
26027,41.78883534137243,-86.12905936273326,Edwardsburg,MUN,2018/08/08 00:00:00+00,0,0,0,0,0
26027,41.788854561061854,-86.0284481501183,Colonial Acres,MUN,2019/06/18 00:00:00+00,0,0,0,0,0
26059,41.79808800307608,-84.36769581946366,HUDSON DAIRY,MUN,2020/10/21 00:00:00+00,0,0,0,0,0
26059,41.80333581171933,-84.77026792671796,Reading,MUN,2018/08/29 00:00:00+00,0,0,0,0,0
26115,41.80398225527879,-83.51162265054515,"BENORE LOGISTIC SYSTEMS, INC.",MUN,2021/06/14 14:29:59+00,0,0,0,0,0
NA,41.80826805841573,-86.78318181704998,New Buffalo,MUN,2021/01/19 00:00:00+00,0,0,0,0,0
26149,41.808550604929366,-85.37419232772147,Sturgis,MUN,2018/10/05 00:00:00+00,0,0,0,0,0
26021,41.808867938680955,-86.68256506620646,CHIKAMING TOWNSHIP,MUN,2020/11/04 00:00:00+00,0,0,0,0,0
26149,41.80910913060502,-85.47484867457598,Memory Lane Mobile Home Park,MUN,2018/09/27 00:00:00+00,0,0,0,0,0
26149,41.80995953346481,-85.6761594920961,Monsanto Seed,INDUS,2019/07/02 00:00:00+00,0,0,0,0,0
26021,41.810131757903655,-86.38068284986689,Buchanan,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26021,41.81037453537359,-86.28004621685581,Niles,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26027,41.81045411940921,-85.87746496568411,HIBSHMAN SCREW MACHINE INCORPORATED,MUN,2021/12/01 08:29:59+00,0,0,0,0,0
26091,41.81582773424597,-84.11546091520712,Sand Creek Elementary School,SCH,2018/08/24 00:00:00+00,0,0,0,0,0
26091,41.819070983297735,-84.31678692736659,RATHMOURNE DAIRY LLC-12 MEDINA,MUN,2020/10/21 00:00:00+00,0,0,0,0,0
26059,41.821960831921366,-84.51813061274056,Bird Lake Bible School,SCH,2018/10/02 00:00:00+00,0,0,0,0,0
26149,41.830580355086155,-85.42430504245007,ABBOTT NUTRITION,MUN,2021/08/03 12:00:00+00,0,0,0,0,0
26021,41.83199895182624,-86.3304588961682,Berrien,SCH,2018/08/30 00:00:00+00,0,0,0,0,0
26021,41.83219790267661,-86.22978582814099,Niles,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26027,41.8323076199729,-86.12910908856908,Marlin Village Mobile Home Park,MUN,2018/09/26 00:00:00+00,0,0,0,0,0
26091,41.833013153714596,-83.86308830844703,Blissfield,MUN,2019/04/29 00:00:00+00,0,0,0,0,0
26059,41.84156511323676,-84.36654647729114,Hudson,MUN,2018/08/27 00:00:00+00,0,0,0,0,0
26059,41.84301041491993,-84.4672524947526,Pittsford High School,SCH,2018/10/02 00:00:00+00,0,0,0,0,0
26059,41.8468151364739,-84.76939169797899,Kimball Camp Ymca Nature Ctr,CHLCMP,2019/05/21 00:00:00+00,0,0,0,0,0
26023,41.84890843348316,-84.97083121519921,Lakeland Elementary School,SCH,2018/10/01 00:00:00+00,0,0,0,0,0
26149,41.85343665535264,-85.67590021102217,Michigan Milk Producers Assoc,INDUS,2020/06/25 00:00:00+00,4,0,0,4,0.402
26021,41.853600253447595,-86.3809053482728,Riverside Estates - Berrien,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26027,41.8537275854097,-85.7766225622142,Lasalle Boy Scout Camp,CHLCMP,2019/05/14 00:00:00+00,0,0,0,0,0
26021,41.85384463469404,-86.2801998026514,SOUTHTOWN MHP,MUN,2020/10/18 00:00:00+00,0,2.9,0,0,0.29
26027,41.85392939551236,-85.8773431832599,Camp Friedenswald-Boys,CHLCMP,2019/05/14 00:00:00+00,0,0,0,0,0
26027,41.85399970238786,-86.17949038477667,Barron Lake/Rosebush,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26059,41.86797587761173,-84.71857772393619,Hillside Acres,MUN,2018/08/27 00:00:00+00,0,0,0,0,0
26149,41.87345672574931,-85.32311472200057,Burr Oak,MUN,2018/09/28 00:00:00+00,0,0,0,0,0
26149,41.874059030405824,-85.42387411921644,Amigo Center,CHLCMP,2019/05/14 00:00:00+00,0,0,0,0,0
26115,41.87450780514212,-83.76085420463127,Blissfield,MUN,2021/01/22 00:00:00+00,0,0,0,0,0
26149,41.874572304588334,-85.5246333010559,Pathfinder Center,SCH,2018/09/27 00:00:00+00,0,0,0,0,0
26021,41.87546827196688,-86.33064761735024,Hills Haven Mobile Home Park,MUN,2018/08/30 00:00:00+00,0,0,0,0,0
26021,41.87566875772474,-86.22990557841493,"Paragon Tempered Glass, LLC",INDUS,2019/07/01 00:00:00+00,0,0,0,0,0
26027,41.87580169415039,-86.02841099782906,Barn Swallow Apartments,MUN,2018/09/25 00:00:00+00,0,0,0,0,0
26091,41.878372655878714,-83.9623452814736,Man Nor Farms Subdivision,MUN,2018/08/23 00:00:00+00,0,0,0,0,0
26091,41.880172616727044,-84.06309999002826,"Birth, Toddler And Beyond",DAYCARE,2018/12/03 00:00:00+00,0,0,0,0,0
26059,41.88648798723223,-84.46617009218902,Freedom Farm Christian School,SCH,2018/08/29 00:00:00+00,0,0,0,0,0
26059,41.89029423680759,-84.76851462458593,Camp Selah,CHLCMP,2019/05/21 00:00:00+00,0,0,0,0,0
26023,41.894126124936925,-85.17167477344533,Bronson,MUN,2018/09/14 00:00:00+00,0,0,0,0,0
26149,41.89606596591971,-85.47405553342139,Glen Oaks Community College,SCH,2018/10/04 00:00:00+00,0,0,0,0,0
26021,41.89731474057844,-86.28035467876187,Michiana Christian Serv Camp,CHLCMP,2019/05/13 00:00:00+00,0,0,0,0,0
26027,41.89740462040476,-85.8772221198051,Camp Tannadoonah,CHLCMP,2019/05/14 00:00:00+00,0,0,0,0,0
26027,41.89751617582466,-85.97800952367379,Cass County Water System,MUN,2018/08/06 00:00:00+00,0,0,0,0,0
26027,41.897538406549536,-86.07879437078523,Van Buren-Cass,SCH,2018/08/30 00:00:00+00,0,0,0,0,0
26091,41.90102015377838,-84.0120263992747,Adrian,MUN,2019/04/29 00:00:00+00,0,0,0,0,0
26091,41.902776525661075,-84.11281807801412,Brookdale Adrian,MUN,2018/08/22 00:00:00+00,0,0,0,0,0
26115,41.909182203141526,-83.35612294971048,Monroe,MUN,2019/09/06 00:00:00+00,3,0,0,0,0.3
26059,41.91023003989776,-84.61684844375289,WOODS OF LOCHAVEN,MUN,2021/05/13 00:00:00+00,0,0,0,0,0
26023,41.913637475582625,-84.91930893951563,Cambridge Village,MUN,2018/10/01 00:00:00+00,0,0,0,0,0
26115,41.913756069612475,-83.55769210431968,Ida Strip Mall,DAYCARE,2018/12/05 00:00:00+00,0,0,0,0,0
26023,41.914595524836614,-85.02013359353958,Countryside Mobile Court,MUN,2019/06/18 00:00:00+00,7,0,0,9,0.7044999999999999
26023,41.915464608454556,-85.12095978195944,Avra Estates,MUN,2018/08/28 00:00:00+00,0,0,0,0,0
26149,41.91693568573169,-85.32261504672115,Washburn Lake Village MHP,MUN,2018/09/28 00:00:00+00,0,0,0,0,0
26149,41.91753758444483,-85.42344326735164,Michiana Mobile Home Park,MUN,2018/09/27 00:00:00+00,0,0,0,0,0
26149,41.91805032941364,-85.52427130969791,CENTREVILLE,MUN,2021/01/20 00:00:00+00,3,0,0,0,0.3
26149,41.918808179014825,-85.72592514191356,Camp Wakeshma,CHLCMP,2019/05/21 00:00:00+00,0,0,0,0,0
26091,41.92364608766379,-84.06174262814467,Adrian,MUN,2021/01/22 00:00:00+00,0,0,0,0,0
26059,41.931323368603366,-84.5659331674495,COUNTRY LIVING ADULT FOSTER CARE,MUN,2021/09/15 00:00:00+00,0,0,0,4,0.002
26059,41.93259266291896,-84.66678340437151,Countryside Montessori School,SCH,2018/08/27 00:00:00+00,0,0,0,0,0
26023,41.93486465440954,-84.8684925997805,QUINCY,MUN,2021/05/26 00:00:00+00,0,0,0,2.1,0.0010500000000000002
26023,41.93586724839043,-84.96935070385715,Coldwater,MUN,2018/10/01 00:00:00+00,0,0,0,0,0
26149,41.93954421286918,-85.47365917415033,Pleasant View School,SCH,2018/09/27 00:00:00+00,0,0,0,0,0
26021,41.939773381169985,-86.58302905823395,BRIDGMAN,MUN,2021/01/20 00:00:00+00,0,0,0,2,0.001
26149,41.94001207394503,-85.57452145942536,Three Rivers,MUN,2018/10/03 00:00:00+00,0,0,0,0,0
26149,41.940390652387805,-85.67538293895029,Hickory Lane Mobile Home Park,MUN,2018/09/27 00:00:00+00,0,0,0,0,0
26021,41.94053730306117,-86.38135463813768,Country Acres Homeowners Association,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26027,41.94067990564763,-85.77624318454869,Camp Wakeshma,CHLCMP,2019/05/21 00:00:00+00,0,0,0,0,0
26021,41.94078485025638,-86.28051083730898,BERRIEN SPRINGS,MUN,2021/06/30 00:00:00+00,0,0,0,2.7,0.00135
26091,41.944492828612944,-84.01063391751639,Lenawee Adult & Pediatric Medicine,MEDCAR,2019/07/22 00:00:00+00,0,0,0,0,0
NA,41.950222596437,-83.25344582929351,Frenchtown Township,MUN,2021/01/22 00:00:00+00,0,0,0,0,0
26059,41.9523941344759,-84.51498415369717,Martinrea North Adams,INDUS,2019/08/01 00:00:00+00,0,0,0,0,0
26059,41.953708132553565,-84.61586704033533,Hillsdale,MUN,2018/08/27 00:00:00+00,0,0,0,2,0.001
26059,41.956069427708705,-84.81764224299422,CON AGRA FOODS,MUN,2020/12/01 00:00:00+00,0,0,0,0,0
26023,41.95807477263242,-85.01942716709273,GRAND VILLAGE MOBILE HOME PARK,MUN,2022/09/08 00:00:00+00,0,0,0,7,0.0035
26149,41.96041450478483,-85.32211528832372,Colon,MUN,2018/09/28 00:00:00+00,0,0,0,0,0
26021,41.96173095775415,-86.5327774508818,LAKE CHARTER TOWNSHIP,MUN,2022/02/09 00:00:00+00,0,0,0,2.2,0.0011
26149,41.96195115334064,-85.62480599408164,LOCKPORT TOWNSHIP,MUN,2021/09/20 00:00:00+00,0,0,0,4,0.002
26149,41.9622846954958,-85.72570146518983,Latvian Center Garezers,CHLCMP,2019/07/31 00:00:00+00,0,0,0,3,0.0015
26021,41.96240694576176,-86.33102912413275,ANDREWS UNIVERSITY,MUN,2022/06/21 00:00:00+00,6,0,0,3,0.6014999999999999
26027,41.96272436561925,-86.12926471542306,Dowagiac,MUN,2018/08/06 00:00:00+00,0,0,0,0,0
26091,41.963425627584286,-83.85860660499326,FRENCHTOWN TOWNSHIP,MUN,2020/12/15 00:00:00+00,0,0,0,0,0
26091,41.96531670326409,-83.95949196321043,Lake Arrowhead Estates,MUN,2018/08/23 00:00:00+00,0,0,0,0,0
26091,41.9671192048867,-84.0603833992664,Lisd Center For Sustainable Future,SCH,2018/08/23 00:00:00+00,0,0,0,0,0
26091,41.97045824766608,-84.26218280541785,Round Lake Estates,MUN,2018/08/29 00:00:00+00,0,0,0,0,0
26059,41.971994672682776,-84.36308992395917,Addison,MUN,2018/08/27 00:00:00+00,0,0,0,0,0
26115,41.9731743088902,-83.30292804173665,Frenchtown Township,MUN,2019/09/04 00:00:00+00,3,0,0,0,0.3
26059,41.97607088241414,-84.66583582460818,Jonesville,MUN,2018/10/02 00:00:00+00,0,0,0,0,0
26023,41.98026000124606,-85.06953834341562,Somerset Mobile Home Park,MUN,2018/08/28 00:00:00+00,0,0,0,0,0
NA,41.98323843132232,-86.58339459579655,Lake Charter Township,MUN,2021/01/19 00:00:00+00,0,0,0,0,0
26149,41.98348963331177,-85.57419431805909,"Xl Machine Co, Inc",INDUS,2019/07/03 00:00:00+00,0,0,0,0,0
26021,41.98400585042582,-86.38158141163026,Honor Credit Union,OFFICE,2019/07/01 00:00:00+00,0,0,0,0,0
26091,41.98418158810469,-83.80740039170087,Britton,MUN,2018/08/03 00:00:00+00,0,0,0,0,0
26021,41.9842549593248,-86.28066826819304,Eau Claire,MUN,2018/08/30 00:00:00+00,0,0,0,0,0
26027,41.98441438149386,-86.17975133468065,Apostolic Lighthouse,DAYCARE,2018/11/30 00:00:00+00,0,0,0,0,0
26027,41.98448415378102,-86.07883104174256,Autumn Hills,MUN,2018/07/26 00:00:00+00,0,0,0,0,0
26091,41.9861176661602,-83.90831678240696,Stepping Stones Learning,DAYCARE,2018/12/03 00:00:00+00,0,0,0,0,0
26091,41.99139403060981,-84.21110215349836,Onsted,MUN,2018/08/22 00:00:00+00,0,0,0,0,0
26091,41.992975330789804,-84.31204125842457,Bean Creek Resort,MUN,2018/08/28 00:00:00+00,0,0,0,0,0
26059,41.99718596561145,-84.61488454231508,NYLONCRAFT OF MICHIGAN,MUN,2020/12/15 00:00:00+00,0,0,0,0,0
26023,42.001553826948815,-85.01872021604323,Lakeside Estates Subdivision,MUN,2018/08/28 00:00:00+00,0,0,0,0,0
26149,42.00449431346269,-85.42258173042728,Manchester Industries,INDUS,2019/07/03 00:00:00+00,0,0,0,0,0
26149,42.005006046369175,-85.52354792253445,Affinity Custom Molding,INDUS,2019/07/03 00:00:00+00,0,0,0,0,0
26149,42.005761128598714,-85.72547826676319,Howardsville Christian School,SCH,2018/09/26 00:00:00+00,0,0,0,0,0
26027,42.00600439158225,-85.82644155507258,Marcellus,MUN,2018/09/25 00:00:00+00,0,0,0,0,0
26027,42.00619657133582,-86.12931870843728,Lyons Industries Inc,INDUS,2019/07/02 00:00:00+00,0,0,0,0,0
26027,42.006222153229935,-86.02836220851884,Kincheloe Elementary School,SCH,2018/10/04 00:00:00+00,0,0,0,0,0
26091,42.006895670702356,-83.85710839230595,Britton,MUN,2018/08/03 00:00:00+00,0,0,0,0,0
26091,42.00878816630611,-83.95806227418359,"Apple Tree Learning Center, LLC",DAYCARE,2018/12/03 00:00:00+00,0,0,0,0,0
26091,42.0123070074968,-84.15998800307496,Onsted,MUN,2018/08/22 00:00:00+00,0,0,0,0,0
26059,42.01691901264381,-84.46291511375482,St Francis Camp,CHLCMP,2019/06/14 00:00:00+00,0,0,0,0,0
26059,42.02073015198679,-84.76587818756687,Litchfield,MUN,2018/08/28 00:00:00+00,0,0,0,0,0
26149,42.02594411687648,-85.37186590353807,Colon Public Sch\Leonidas Elem,SCH,2018/10/04 00:00:00+00,0,0,0,0,0
26149,42.026500343882766,-85.47286681958646,Mendon,MUN,2018/10/03 00:00:00+00,0,0,0,0,0
26021,42.027474407107,-86.38180959318765,"River School, Sodus Township #5",SCH,2018/07/17 00:00:00+00,0,0,0,0,0
26059,42.03794397584479,-84.4118635784794,Somerset Beach,CHLCMP,2019/05/24 00:00:00+00,0,0,0,0,0
26059,42.04188964803026,-84.71492489157356,NA,MUN,2020/10/13 13:27:00+00,0,0,0,0,0
26023,42.045032684158286,-85.01801272555252,"Branch Co. Headstart, Girard",SCH,2018/10/01 00:00:00+00,0,0,0,0,0
26149,42.04737170381316,-85.32111547112243,Factoryville Bible School,SCH,2018/10/03 00:00:00+00,0,0,0,0,0
26149,42.04848373041162,-85.52318650355683,Klines Resort,MUN,2018/10/03 00:00:00+00,0,0,0,0,0
26021,42.049049262143036,-86.43243138151217,Brookview School,SCH,2018/07/16 00:00:00+00,0,0,0,0,0
26027,42.04966874929606,-86.1293737440721,Michigan Die Casting,MUN,2022/01/24 09:00:00+00,3,0,0,0,0.3
26091,42.05225924957868,-83.95663054127611,Clinton,MUN,2018/08/03 00:00:00+00,0,0,0,0,0
26091,42.054064363770465,-84.05765927102647,Country Villa Estates,MUN,2018/08/24 00:00:00+00,0,0,0,0,0
26091,42.05578059855447,-84.15869375798819,Judson Collins Center Maumc,CHLCMP,2019/05/23 00:00:00+00,0,0,0,0,0
26091,42.05740789573922,-84.25973357287106,MICHIGAN INTERNATIONAL SPEEDWAY,MUN,2020/12/01 09:59:59+00,0,0,0,0,0
26059,42.06420831566691,-84.76499758819415,Litchfield,MUN,2018/08/28 00:00:00+00,0,0,0,0,0
26023,42.06804212853765,-85.16926095083636,UNION CITY,MUN,2021/01/04 00:00:00+00,2,0,0,0,0.2
26115,42.06909148438344,-83.70328415054638,Milan,MUN,2018/08/02 00:00:00+00,0,0,0,0,0
26149,42.06997822061593,-85.47247079930813,Ronningen Research,INDUS,2019/07/11 00:00:00+00,0,0,0,0,0
26021,42.070942970102365,-86.38203917398074,Meadow Streams Estates,MUN,2018/07/23 00:00:00+00,0,0,0,0,0
26091,42.07490865086424,-84.00644472450236,Clinton Estates,MUN,2018/08/23 00:00:00+00,0,0,0,0,0
26161,42.07666996650371,-84.10751081190557,LAKESHORE CONDOMINIUMS,MUN,2020/12/14 00:00:00+00,0,0,0,0,0
26075,42.07834231245754,-84.20858246692072,Camp Desales-Lawrence Lodge,CHLCMP,2019/05/23 00:00:00+00,0,0,0,0,0
26025,42.08938044442397,-85.11840712930828,Arcosa,INDUS,2019/08/13 00:00:00+00,0,0,0,0,0
26025,42.09016003929334,-85.21951084100891,ATHENS,MUN,2020/11/04 00:00:00+00,4,0,0,2,0.401
26077,42.090850076522585,-85.32061538748943,"Vds Farms, LLC - Fulton",INDUS,2019/07/11 00:00:00+00,0,0,0,0,0
NA,42.092129000118774,-86.53377725407927,St Joseph,MUN,2021/01/19 00:00:00+00,0,0,0,0,0
26077,42.09238238112807,-85.62392970230489,Weber Specialties,INDUS,2019/07/03 00:00:00+00,0,0,0,0,0
26021,42.09251701625483,-86.43269652041408,Mary's City of David,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26021,42.09281498055204,-86.33161141272636,Countryside Academy,SCH,2018/07/16 00:00:00+00,0,0,0,0,0
26021,42.09302292834768,-86.23052236461952,Sister Lakes Elementary School,SCH,2018/08/07 00:00:00+00,0,0,0,0,0
26075,42.099253842298594,-84.15739773660059,Lakeshore Condominiums,MUN,2018/07/16 00:00:00+00,0,0,0,0,0
26075,42.10088222675138,-84.25850651463257,Brooklyn,MUN,2018/08/22 00:00:00+00,0,0,0,0,0
26075,42.10242149204339,-84.35962024412598,ABSOPURE #1,MUN,2020/11/16 11:00:00+00,0,0,0,0,0
26075,42.10387158049559,-84.46073849418084,Camp McGregor #3,CHLCMP,2019/05/21 00:00:00+00,0,0,0,0,0
26075,42.1052324372797,-84.56186083607298,Han-Horton Elementary - Mark D. Hubbard,SCH,2018/07/17 00:00:00+00,0,0,0,0,0
26025,42.11225544253838,-85.26979557584431,Nottawaseppi Huron Band - Pine Creek Reservation,TRB,2018/09/26 00:00:00+00,0,0,0,0,0
26077,42.11392164913259,-85.57321438674138,PRAIRIE VILLAGE APARTMENTS,MUN,2022/08/18 00:00:00+00,0,0,0,22,0.011
26021,42.11406772877479,-86.48338803936812,Benton Harbor,MUN,2021/01/19 00:00:00+00,0,0,0,0,0
26021,42.114665244607984,-86.28114810586024,Grace Christian School,SCH,2018/07/17 00:00:00+00,0,0,0,0,0
26159,42.11482889259755,-86.18002235930362,Burnette Foods,INDUS,2019/07/17 00:00:00+00,0,0,0,0,0
26159,42.114886155797286,-85.97776148288251,Decatur,MUN,2018/09/25 00:00:00+00,0,0,0,0,0
26159,42.11490251712364,-86.07889333905358,Phelps Mobile Home Villa,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26075,42.12181594430821,-84.20732006193421,HILLANLAKE VILLAGE,MUN,2020/11/17 00:00:00+00,0,0,0,0,0
26075,42.12340029529225,-84.30846591767205,Columbia Community Ed Center,SCH,2018/07/19 00:00:00+00,0,0,0,0,0
26075,42.126301313219486,-84.51077147961388,Hanover-Horton Complex,SCH,2018/07/17 00:00:00+00,0,0,0,0,0
26025,42.129982793836085,-84.8142579905511,Homer,MUN,2018/06/26 00:00:00+00,0,0,0,0,0
26025,42.13363845798045,-85.21894111966927,Kids Time Day Care Center,DAYCARE,2020/10/28 00:00:00+00,2,0,0,15,0.20750000000000002
26161,42.13531753234458,-83.75144698635772,Saline Valley Farms,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26077,42.13543873073934,-85.52246415294103,Kids Court LLC,DAYCARE,2019/07/17 00:00:00+00,0,0,0,0,0
26077,42.1358592428864,-85.62363821932286,Schoolcraft,MUN,2018/06/18 00:00:00+00,0,0,0,0,0
26021,42.13598477755516,-86.43296311759913,Benton Charter Township,MUN,2019/04/24 00:00:00+00,0,0,0,0,0
26021,42.13628431694092,-86.3318081474039,Countryside - Millburg Early Learning Center,SCH,2018/07/16 00:00:00+00,0,0,0,0,0
26159,42.13664223152725,-86.02832150430012,Decatur Migrant Head Start,DAYCARE,2019/06/17 00:00:00+00,0,0,0,0,0
26161,42.14100806069914,-84.0549274676283,Ami - Manchester,INDUS,2019/05/23 00:00:00+00,0,0,0,0,0
26075,42.14435622359982,-84.25727780618061,Napoleon Township,MUN,2018/07/06 00:00:00+00,0,0,0,0,0
26075,42.145896470595055,-84.35846069180607,PRODUCTION SAW & MACHINE,MUN,2020/11/24 00:00:00+00,0,0,0,0,0
26025,42.15326073191055,-84.965638870706,Tekonsha,MUN,2018/06/20 00:00:00+00,0,0,0,0,0
26161,42.1560242772176,-83.70006785566763,Bemis Farms Daycare & Preschool,DAYCARE,2018/11/30 00:00:00+00,0,0,0,0,0
26077,42.15637854187319,-85.37046963272537,"PURE COAST HOLDINGS, LLC.",MUN,2021/12/01 13:37:00+00,0,0,0,0,0
26077,42.156933578034376,-85.4716790129351,Chapman Memorial Church,DAYCARE,2018/11/29 00:00:00+00,5,0,0,9,0.5045
26077,42.15739875420203,-85.57288820126273,PORTAGE TERRACE,MUN,2022/01/24 00:00:00+00,0,0,0,3.7,0.00185
NA,42.157534661251084,-86.48369033989954,Benton Charter Township,MUN,2021/01/19 00:00:00+00,0,0,0,0,0
26021,42.15788009831802,-86.38250249717682,Riverside Hagar #6 School,SCH,2018/07/17 00:00:00+00,0,0,0,0,0
26161,42.15805545792563,-83.80125240752241,Austin Commons II,MUN,2018/08/10 00:00:00+00,0,0,0,0,0
26159,42.1582546861103,-85.8765102546338,Honee Bear Canning,INDUS,2019/07/17 00:00:00+00,0,0,0,0,0
26161,42.15999760551698,-83.90244392081189,"XELAPACK, INC.",MUN,2020/12/22 11:58:00+00,0,0,0,0,0
26075,42.16687463462689,-84.30727098534855,Ymca Storer,CHLCMP,2019/05/22 00:00:00+00,0,0,0,0,0
26075,42.16837070556875,-84.40849085331644,Dahlem Nature Center,CHLCMP,2019/05/24 00:00:00+00,0,0,0,0,0
26075,42.16977738696189,-84.50971510087528,Lomar #3,INDUS,2020/10/28 00:00:00+00,0,0,0,30,0.015
26075,42.171094622770084,-84.61094329432278,Concord,MUN,2018/07/24 00:00:00+00,0,0,0,3,0.0015
26075,42.17232235864623,-84.71217500317086,Brembo North America,INDUS,2019/07/30 00:00:00+00,0,0,0,0,0
26025,42.1771167008697,-85.21837110737371,East Leroy Elementary,SCH,2018/06/22 00:00:00+00,0,0,0,0,0
26077,42.17840614350767,-85.4208589792703,Climax-Scotts Elementary,SCH,2018/06/26 00:00:00+00,0,0,0,0,0
26077,42.17891603931711,-85.52210319820882,LAKELAND REFORMED CHURCH,MUN,2022/03/01 12:00:00+00,0,0,0,8,0.004
26077,42.17933599101077,-85.62334702411226,Portage,MUN,2018/06/14 00:00:00+00,0,0,0,0,0
26077,42.1796659541191,-85.72459002241447,Pretty Lake Vacation Camp,CHLCMP,2019/05/15 00:00:00+00,0,0,0,0,0
26021,42.17975364302772,-86.3320061858874,Coloma,MUN,2018/07/16 00:00:00+00,0,0,0,0,0
26159,42.17990588600102,-85.82583175608117,Lawton,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26021,42.1799644761511,-86.23077732139012,Watervliet,MUN,2018/07/23 00:00:00+00,0,0,0,0,0
26159,42.180055744682406,-85.92707178971868,Three Mile Lake Trailer Park,MUN,2018/09/25 00:00:00+00,0,0,0,0,0
26075,42.18619927093031,-84.15480029690427,COACHMANS COVE,MUN,2020/12/30 00:00:00+00,0,0,0,0,0
26075,42.18782988288592,-84.25604743070627,Camp Teetonkah,CHLCMP,2019/06/06 00:00:00+00,0,0,0,0,0
26075,42.189371129313635,-84.3572996159678,Ackerson Lake Education Ctr,SCH,2018/07/19 00:00:00+00,0,0,0,0,0
26075,42.1908229526054,-84.45855641930382,Summit Township,MUN,2018/07/06 00:00:00+00,0,0,0,0,0
26075,42.19345810533287,-84.66108215511152,Concord,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26025,42.19673878797384,-84.96489458313707,Twin Valley,MUN,2018/06/20 00:00:00+00,0,0,0,0,0
26077,42.20087573640243,-85.57256222478013,PFIZER,MUN,2021/03/09 13:30:00+00,4,0,0,0,0.4
26077,42.20125039368841,-85.6738406340619,Rota-Kiwan,CHLCMP,2019/06/13 00:00:00+00,0,0,0,0,0
26021,42.20134865663948,-86.3827362219763,LINDBERG/MPH,MUN,2022/09/23 06:00:00+00,0,0,0,2,0.001
26161,42.201522883222296,-83.79970965674315,Children's Creative Learning Center,DAYCARE,2018/11/30 00:00:00+00,0,0,0,0,0
26159,42.201534978295086,-85.77511801501724,Mattawan,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
